symbol_id,time_period_start,time_period_end,time_open,time_close,px_open,px_high,px_low,px_close,sx_cnt,sx_sum
COINBASE_SPOT_BTC_USD,2022-04-20 6:20:00,2022-04-20 6:21:00,2022-04-20 6:20:00,2022-04-20 6:20:59,41418.98,41422.84,41410.92,41415.22,167,4.14601505
COINBASE_SPOT_BTC_USD,2022-04-20 6:21:00,2022-04-20 6:22:00,2022-04-20 6:21:02,2022-04-20 6:21:59,41415.22,41427.22,41415.21,41415.76,174,6.58595596
COINBASE_SPOT_BTC_USD,2022-04-20 6:22:00,2022-04-20 6:23:00,2022-04-20 6:22:00,2022-04-20 6:22:59,41415.76,41424.59,41411.12,41423.36,149,2.13075325
COINBASE_SPOT_BTC_USD,2022-04-20 6:23:00,2022-04-20 6:24:00,2022-04-20 6:23:03,2022-04-20 6:24:00,41423.35,41424.42,41414.02,41424.42,124,3.48018961
COINBASE_SPOT_BTC_USD,2022-04-20 6:24:00,2022-04-20 6:25:00,2022-04-20 6:24:01,2022-04-20 6:24:59,41424.42,41425.2,41414,41425.2,152,3.84027015
COINBASE_SPOT_BTC_USD,2022-04-20 6:25:00,2022-04-20 6:26:00,2022-04-20 6:25:00,2022-04-20 6:26:00,41425.2,41425.2,41400.24,41403.19,197,8.6386783
COINBASE_SPOT_BTC_USD,2022-04-20 6:26:00,2022-04-20 6:27:00,2022-04-20 6:26:00,2022-04-20 6:27:00,41406.44,41431.09,41406.21,41428.06,253,7.65601697
COINBASE_SPOT_BTC_USD,2022-04-20 6:27:00,2022-04-20 6:28:00,2022-04-20 6:27:00,2022-04-20 6:27:59,41427.87,41451.93,41427.87,41440.94,188,11.90155859
COINBASE_SPOT_BTC_USD,2022-04-20 6:28:00,2022-04-20 6:29:00,2022-04-20 6:28:00,2022-04-20 6:28:58,41441.72,41442.65,41423.43,41430.27,197,2.9169557
COINBASE_SPOT_BTC_USD,2022-04-20 6:29:00,2022-04-20 6:30:00,2022-04-20 6:29:01,2022-04-20 6:30:00,41430.27,41430.27,41414.69,41423.31,227,8.96313135
COINBASE_SPOT_BTC_USD,2022-04-20 6:30:00,2022-04-20 6:31:00,2022-04-20 6:30:01,2022-04-20 6:30:59,41423.3,41433.83,41417.83,41427.1,252,7.25520292
COINBASE_SPOT_BTC_USD,2022-04-20 6:31:00,2022-04-20 6:32:00,2022-04-20 6:31:00,2022-04-20 6:31:59,41427.15,41431.51,41423.96,41428.83,170,2.12270005
COINBASE_SPOT_BTC_USD,2022-04-20 6:32:00,2022-04-20 6:33:00,2022-04-20 6:32:01,2022-04-20 6:33:00,41428.84,41432.42,41428.83,41432.38,132,2.96769011
COINBASE_SPOT_BTC_USD,2022-04-20 6:33:00,2022-04-20 6:34:00,2022-04-20 6:33:00,2022-04-20 6:33:59,41432.39,41452.49,41432.38,41452.49,153,3.4268157
COINBASE_SPOT_BTC_USD,2022-04-20 6:34:00,2022-04-20 6:35:00,2022-04-20 6:34:00,2022-04-20 6:35:00,41452.48,41464.46,41444.44,41455.86,278,10.68871934
COINBASE_SPOT_BTC_USD,2022-04-20 6:35:00,2022-04-20 6:36:00,2022-04-20 6:35:01,2022-04-20 6:35:59,41455.85,41455.86,41428.84,41435.98,195,7.11972035
COINBASE_SPOT_BTC_USD,2022-04-20 6:36:00,2022-04-20 6:37:00,2022-04-20 6:36:00,2022-04-20 6:37:00,41435.97,41436.45,41424.44,41432.79,203,2.27843468
COINBASE_SPOT_BTC_USD,2022-04-20 6:37:00,2022-04-20 6:38:00,2022-04-20 6:37:00,2022-04-20 6:38:00,41432.79,41446.64,41425.09,41441.89,196,4.14675999
COINBASE_SPOT_BTC_USD,2022-04-20 6:38:00,2022-04-20 6:39:00,2022-04-20 6:38:01,2022-04-20 6:39:00,41441.88,41453.43,41426.98,41429.57,209,7.41058299
COINBASE_SPOT_BTC_USD,2022-04-20 6:39:00,2022-04-20 6:40:00,2022-04-20 6:39:00,2022-04-20 6:39:57,41429.58,41437.55,41420.66,41436.44,169,4.99643475
COINBASE_SPOT_BTC_USD,2022-04-20 6:40:00,2022-04-20 6:41:00,2022-04-20 6:40:00,2022-04-20 6:41:00,41436.44,41448.12,41432.35,41443.47,172,3.28107416
COINBASE_SPOT_BTC_USD,2022-04-20 6:41:00,2022-04-20 6:42:00,2022-04-20 6:41:00,2022-04-20 6:41:59,41443.47,41446.67,41440.62,41445.78,163,4.10145062
COINBASE_SPOT_BTC_USD,2022-04-20 6:42:00,2022-04-20 6:43:00,2022-04-20 6:42:00,2022-04-20 6:42:59,41445.78,41445.78,41420.01,41422.29,170,6.2855187
COINBASE_SPOT_BTC_USD,2022-04-20 6:43:00,2022-04-20 6:44:00,2022-04-20 6:43:00,2022-04-20 6:44:00,41425.13,41432.72,41420.14,41420.15,152,3.14744369
COINBASE_SPOT_BTC_USD,2022-04-20 6:44:00,2022-04-20 6:45:00,2022-04-20 6:44:00,2022-04-20 6:44:59,41420.15,41427.7,41420,41423.6,150,1.24043645
COINBASE_SPOT_BTC_USD,2022-04-20 6:45:00,2022-04-20 6:46:00,2022-04-20 6:45:00,2022-04-20 6:46:00,41423.6,41434.75,41421.09,41421.09,167,5.01685395
COINBASE_SPOT_BTC_USD,2022-04-20 6:46:00,2022-04-20 6:47:00,2022-04-20 6:46:00,2022-04-20 6:47:00,41421.09,41422.79,41420.7,41422.79,133,2.69759953
COINBASE_SPOT_BTC_USD,2022-04-20 6:47:00,2022-04-20 6:48:00,2022-04-20 6:47:01,2022-04-20 6:47:59,41422.79,41455.77,41422.79,41445.45,261,13.15165501
COINBASE_SPOT_BTC_USD,2022-04-20 6:48:00,2022-04-20 6:49:00,2022-04-20 6:48:00,2022-04-20 6:48:58,41445.85,41456.03,41444.9,41447.41,183,4.67416437
COINBASE_SPOT_BTC_USD,2022-04-20 6:49:00,2022-04-20 6:50:00,2022-04-20 6:49:02,2022-04-20 6:49:59,41447.39,41456.02,41441.55,41442.74,173,5.84558091
COINBASE_SPOT_BTC_USD,2022-04-20 6:50:00,2022-04-20 6:51:00,2022-04-20 6:50:01,2022-04-20 6:50:57,41442.74,41447.07,41440.3,41446.56,134,3.05585603
COINBASE_SPOT_BTC_USD,2022-04-20 6:51:00,2022-04-20 6:52:00,2022-04-20 6:51:00,2022-04-20 6:52:00,41442.87,41465.61,41431.07,41462.39,265,7.89542645
COINBASE_SPOT_BTC_USD,2022-04-20 6:52:00,2022-04-20 6:53:00,2022-04-20 6:52:01,2022-04-20 6:53:00,41462.39,41462.39,41456.12,41458.32,159,3.61015925
COINBASE_SPOT_BTC_USD,2022-04-20 6:53:00,2022-04-20 6:54:00,2022-04-20 6:53:01,2022-04-20 6:54:00,41458.48,41461.65,41458,41461.39,123,3.54463018
COINBASE_SPOT_BTC_USD,2022-04-20 6:54:00,2022-04-20 6:55:00,2022-04-20 6:54:00,2022-04-20 6:54:59,41461.39,41465.1,41455.91,41456.49,166,6.20136037
COINBASE_SPOT_BTC_USD,2022-04-20 6:55:00,2022-04-20 6:56:00,2022-04-20 6:55:01,2022-04-20 6:56:00,41454.43,41479.56,41452.56,41468.57,284,8.37982549
COINBASE_SPOT_BTC_USD,2022-04-20 6:56:00,2022-04-20 6:57:00,2022-04-20 6:56:04,2022-04-20 6:56:59,41468.57,41481.22,41468.18,41476.97,158,6.81409888
COINBASE_SPOT_BTC_USD,2022-04-20 6:57:00,2022-04-20 6:58:00,2022-04-20 6:57:00,2022-04-20 6:58:00,41476.97,41484.88,41450.53,41456.5,260,13.88761672
COINBASE_SPOT_BTC_USD,2022-04-20 6:58:00,2022-04-20 6:59:00,2022-04-20 6:58:02,2022-04-20 6:59:00,41457.23,41481.74,41457.23,41481.74,144,4.70922567
COINBASE_SPOT_BTC_USD,2022-04-20 6:59:00,2022-04-20 7:00:00,2022-04-20 6:59:01,2022-04-20 7:00:00,41481.74,41496.99,41473.95,41493.72,194,4.29908349
COINBASE_SPOT_BTC_USD,2022-04-20 7:00:00,2022-04-20 7:01:00,2022-04-20 7:00:00,2022-04-20 7:00:59,41494.26,41497.97,41468.01,41474.13,396,9.49525559
COINBASE_SPOT_BTC_USD,2022-04-20 7:01:00,2022-04-20 7:02:00,2022-04-20 7:01:00,2022-04-20 7:02:00,41474.13,41474.13,41441.9,41450,219,5.64375918
COINBASE_SPOT_BTC_USD,2022-04-20 7:02:00,2022-04-20 7:03:00,2022-04-20 7:02:00,2022-04-20 7:03:00,41450,41457.68,41440.35,41457.68,241,4.76274695
COINBASE_SPOT_BTC_USD,2022-04-20 7:03:00,2022-04-20 7:04:00,2022-04-20 7:03:01,2022-04-20 7:03:59,41457.68,41469.15,41457.67,41464.1,232,7.42323514
COINBASE_SPOT_BTC_USD,2022-04-20 7:04:00,2022-04-20 7:05:00,2022-04-20 7:04:00,2022-04-20 7:04:59,41463.55,41464.77,41445.75,41458.46,221,5.57604809
COINBASE_SPOT_BTC_USD,2022-04-20 7:05:00,2022-04-20 7:06:00,2022-04-20 7:05:01,2022-04-20 7:05:59,41459.03,41474.08,41452.06,41467.35,309,7.68297124
COINBASE_SPOT_BTC_USD,2022-04-20 7:06:00,2022-04-20 7:07:00,2022-04-20 7:06:01,2022-04-20 7:07:00,41466.41,41489.37,41466.36,41483.63,192,8.54556021
COINBASE_SPOT_BTC_USD,2022-04-20 7:07:00,2022-04-20 7:08:00,2022-04-20 7:07:00,2022-04-20 7:08:00,41483.63,41510,41483.63,41507.82,247,13.70902584
COINBASE_SPOT_BTC_USD,2022-04-20 7:08:00,2022-04-20 7:09:00,2022-04-20 7:08:00,2022-04-20 7:08:59,41507.82,41644.88,41507.82,41613.34,959,33.71284924
COINBASE_SPOT_BTC_USD,2022-04-20 7:09:00,2022-04-20 7:10:00,2022-04-20 7:09:00,2022-04-20 7:09:59,41611.84,41611.89,41525.85,41543.92,692,11.92379192
COINBASE_SPOT_BTC_USD,2022-04-20 7:10:00,2022-04-20 7:11:00,2022-04-20 7:10:01,2022-04-20 7:11:00,41546.35,41553.41,41517.92,41532.5,317,4.44451646
COINBASE_SPOT_BTC_USD,2022-04-20 7:11:00,2022-04-20 7:12:00,2022-04-20 7:11:00,2022-04-20 7:12:00,41532.5,41563.31,41532.49,41553,312,8.66425916
COINBASE_SPOT_BTC_USD,2022-04-20 7:12:00,2022-04-20 7:13:00,2022-04-20 7:12:00,2022-04-20 7:12:59,41553,41555.31,41488.17,41497.64,432,11.35349145
COINBASE_SPOT_BTC_USD,2022-04-20 7:13:00,2022-04-20 7:14:00,2022-04-20 7:13:00,2022-04-20 7:14:00,41503.04,41537.31,41481.22,41483.52,427,10.9306058
COINBASE_SPOT_BTC_USD,2022-04-20 7:14:00,2022-04-20 7:15:00,2022-04-20 7:14:00,2022-04-20 7:14:59,41483.52,41498.15,41478.22,41492.63,308,7.13230325
COINBASE_SPOT_BTC_USD,2022-04-20 7:15:00,2022-04-20 7:16:00,2022-04-20 7:15:00,2022-04-20 7:15:59,41492.57,41499.97,41456.82,41465.84,431,10.60765274
COINBASE_SPOT_BTC_USD,2022-04-20 7:16:00,2022-04-20 7:17:00,2022-04-20 7:16:00,2022-04-20 7:17:00,41467.21,41472.93,41437.22,41440.27,355,9.66202323
COINBASE_SPOT_BTC_USD,2022-04-20 7:17:00,2022-04-20 7:18:00,2022-04-20 7:17:00,2022-04-20 7:17:59,41440.28,41449.44,41427.17,41444.96,273,8.03615857
COINBASE_SPOT_BTC_USD,2022-04-20 7:18:00,2022-04-20 7:19:00,2022-04-20 7:18:00,2022-04-20 7:18:59,41444.58,41473.89,41440.15,41445.06,327,10.44263326
COINBASE_SPOT_BTC_USD,2022-04-20 7:19:00,2022-04-20 7:20:00,2022-04-20 7:19:01,2022-04-20 7:20:00,41445.06,41445.06,41371.62,41390.4,515,20.83635259
COINBASE_SPOT_BTC_USD,2022-04-20 7:20:00,2022-04-20 7:21:00,2022-04-20 7:20:00,2022-04-20 7:20:58,41392.06,41426.27,41359.76,41411.41,397,10.4645347
COINBASE_SPOT_BTC_USD,2022-04-20 7:21:00,2022-04-20 7:22:00,2022-04-20 7:21:01,2022-04-20 7:22:00,41410.07,41426.63,41381.42,41382.84,250,5.11127725
COINBASE_SPOT_BTC_USD,2022-04-20 7:22:00,2022-04-20 7:23:00,2022-04-20 7:22:00,2022-04-20 7:23:00,41382.81,41405.7,41382.62,41389.89,229,5.54774995
COINBASE_SPOT_BTC_USD,2022-04-20 7:23:00,2022-04-20 7:24:00,2022-04-20 7:23:01,2022-04-20 7:24:00,41389.27,41402.79,41380.43,41385.62,287,5.38865117
COINBASE_SPOT_BTC_USD,2022-04-20 7:24:00,2022-04-20 7:25:00,2022-04-20 7:24:00,2022-04-20 7:25:00,41385.05,41385.05,41358.45,41375.29,332,7.08422353
COINBASE_SPOT_BTC_USD,2022-04-20 7:25:00,2022-04-20 7:26:00,2022-04-20 7:25:01,2022-04-20 7:26:00,41372.17,41385.4,41365.01,41372.91,272,6.55210702
COINBASE_SPOT_BTC_USD,2022-04-20 7:26:00,2022-04-20 7:27:00,2022-04-20 7:26:00,2022-04-20 7:26:59,41372.91,41386.2,41355.37,41355.37,250,5.16327142
COINBASE_SPOT_BTC_USD,2022-04-20 7:27:00,2022-04-20 7:28:00,2022-04-20 7:27:01,2022-04-20 7:28:00,41355.91,41373.73,41326.55,41339.41,406,9.01737465
COINBASE_SPOT_BTC_USD,2022-04-20 7:28:00,2022-04-20 7:29:00,2022-04-20 7:28:00,2022-04-20 7:28:59,41342.6,41371.87,41337.86,41346.71,266,4.88517814
COINBASE_SPOT_BTC_USD,2022-04-20 7:29:00,2022-04-20 7:30:00,2022-04-20 7:29:01,2022-04-20 7:30:00,41347.73,41356.26,41341.34,41353.54,204,3.26142722
COINBASE_SPOT_BTC_USD,2022-04-20 7:30:00,2022-04-20 7:31:00,2022-04-20 7:30:00,2022-04-20 7:31:00,41353.53,41377.11,41344.38,41369.2,325,5.49390929
COINBASE_SPOT_BTC_USD,2022-04-20 7:31:00,2022-04-20 7:32:00,2022-04-20 7:31:00,2022-04-20 7:31:59,41369.21,41384.75,41359.61,41372.02,299,7.16754024
COINBASE_SPOT_BTC_USD,2022-04-20 7:32:00,2022-04-20 7:33:00,2022-04-20 7:32:00,2022-04-20 7:32:59,41372.03,41378.21,41352.11,41367.13,285,6.51330856
COINBASE_SPOT_BTC_USD,2022-04-20 7:33:00,2022-04-20 7:34:00,2022-04-20 7:33:00,2022-04-20 7:33:59,41367.63,41376.36,41361.49,41369.63,203,2.72553575
COINBASE_SPOT_BTC_USD,2022-04-20 7:34:00,2022-04-20 7:35:00,2022-04-20 7:34:00,2022-04-20 7:35:00,41369.62,41383.45,41368.09,41379.87,225,4.76294423
COINBASE_SPOT_BTC_USD,2022-04-20 7:35:00,2022-04-20 7:36:00,2022-04-20 7:35:01,2022-04-20 7:36:00,41379.87,41379.88,41357.63,41361.57,216,5.57923519
COINBASE_SPOT_BTC_USD,2022-04-20 7:36:00,2022-04-20 7:37:00,2022-04-20 7:36:01,2022-04-20 7:37:00,41361.56,41368.76,41350.93,41368.76,200,3.32208527
COINBASE_SPOT_BTC_USD,2022-04-20 7:37:00,2022-04-20 7:38:00,2022-04-20 7:37:00,2022-04-20 7:37:59,41368.76,41368.76,41349.04,41353.39,224,5.06048022
COINBASE_SPOT_BTC_USD,2022-04-20 7:38:00,2022-04-20 7:39:00,2022-04-20 7:38:01,2022-04-20 7:39:00,41354.95,41364.37,41350.49,41358.85,164,9.36215563
COINBASE_SPOT_BTC_USD,2022-04-20 7:39:00,2022-04-20 7:40:00,2022-04-20 7:39:00,2022-04-20 7:40:00,41358.85,41360.81,41325.01,41329.51,317,9.76177168
COINBASE_SPOT_BTC_USD,2022-04-20 7:40:00,2022-04-20 7:41:00,2022-04-20 7:40:01,2022-04-20 7:40:59,41329.56,41358.19,41319.62,41358.19,293,4.76333242
COINBASE_SPOT_BTC_USD,2022-04-20 7:41:00,2022-04-20 7:42:00,2022-04-20 7:41:00,2022-04-20 7:42:00,41358.19,41363.11,41343.45,41361.5,190,4.35320021
COINBASE_SPOT_BTC_USD,2022-04-20 7:42:00,2022-04-20 7:43:00,2022-04-20 7:42:00,2022-04-20 7:43:00,41361.51,41371.01,41352.91,41356.27,245,5.02812561
COINBASE_SPOT_BTC_USD,2022-04-20 7:43:00,2022-04-20 7:44:00,2022-04-20 7:43:01,2022-04-20 7:44:00,41356.27,41361.99,41347.54,41352.54,200,3.80557372
COINBASE_SPOT_BTC_USD,2022-04-20 7:44:00,2022-04-20 7:45:00,2022-04-20 7:44:01,2022-04-20 7:44:59,41353.59,41357.8,41327.73,41341.61,275,8.58555618
COINBASE_SPOT_BTC_USD,2022-04-20 7:45:00,2022-04-20 7:46:00,2022-04-20 7:45:00,2022-04-20 7:45:59,41343.23,41361.27,41327.67,41327.67,363,9.37069423
COINBASE_SPOT_BTC_USD,2022-04-20 7:46:00,2022-04-20 7:47:00,2022-04-20 7:46:00,2022-04-20 7:46:59,41327.32,41335.27,41300.64,41334.5,328,6.29339328
COINBASE_SPOT_BTC_USD,2022-04-20 7:47:00,2022-04-20 7:48:00,2022-04-20 7:47:00,2022-04-20 7:47:59,41331,41368.61,41331,41352.43,234,6.90689258
COINBASE_SPOT_BTC_USD,2022-04-20 7:48:00,2022-04-20 7:49:00,2022-04-20 7:48:01,2022-04-20 7:49:00,41348.52,41361.66,41342.45,41348.55,219,2.09480394
COINBASE_SPOT_BTC_USD,2022-04-20 7:49:00,2022-04-20 7:50:00,2022-04-20 7:49:00,2022-04-20 7:50:00,41348.54,41365.38,41346.01,41358.93,242,5.67043309
COINBASE_SPOT_BTC_USD,2022-04-20 7:50:00,2022-04-20 7:51:00,2022-04-20 7:50:01,2022-04-20 7:50:59,41357.68,41367.1,41345.26,41347.34,195,2.11134164
COINBASE_SPOT_BTC_USD,2022-04-20 7:51:00,2022-04-20 7:52:00,2022-04-20 7:51:01,2022-04-20 7:51:59,41347.33,41371.72,41347.33,41369.49,233,7.6358452
COINBASE_SPOT_BTC_USD,2022-04-20 7:52:00,2022-04-20 7:53:00,2022-04-20 7:52:00,2022-04-20 7:53:00,41369.49,41378.52,41353.02,41359.09,232,6.5885061
COINBASE_SPOT_BTC_USD,2022-04-20 7:53:00,2022-04-20 7:54:00,2022-04-20 7:53:00,2022-04-20 7:53:59,41359.09,41371.43,41341.69,41348.58,309,9.04813427
COINBASE_SPOT_BTC_USD,2022-04-20 7:54:00,2022-04-20 7:55:00,2022-04-20 7:54:00,2022-04-20 7:55:00,41348.31,41365.7,41342.29,41347.28,216,6.05043548
COINBASE_SPOT_BTC_USD,2022-04-20 7:55:00,2022-04-20 7:56:00,2022-04-20 7:55:01,2022-04-20 7:55:59,41347.27,41368.48,41331.68,41368.48,241,6.42282318
COINBASE_SPOT_BTC_USD,2022-04-20 7:56:00,2022-04-20 7:57:00,2022-04-20 7:56:00,2022-04-20 7:57:00,41368.47,41386.22,41356.75,41375.44,310,7.03931856
COINBASE_SPOT_BTC_USD,2022-04-20 7:57:00,2022-04-20 7:58:00,2022-04-20 7:57:00,2022-04-20 7:57:59,41375.43,41375.44,41352.39,41360.66,211,5.42651981
COINBASE_SPOT_BTC_USD,2022-04-20 7:58:00,2022-04-20 7:59:00,2022-04-20 7:58:00,2022-04-20 7:58:57,41360.66,41366.87,41352.79,41360.31,153,4.77299687
COINBASE_SPOT_BTC_USD,2022-04-20 7:59:00,2022-04-20 8:00:00,2022-04-20 7:59:00,2022-04-20 8:00:00,41360.31,41364.73,41355.75,41363.26,183,4.60504213
COINBASE_SPOT_BTC_USD,2022-04-20 8:00:00,2022-04-20 8:01:00,2022-04-20 8:00:01,2022-04-20 8:01:00,41363.25,41369.61,41356.61,41369.2,272,7.08835839
COINBASE_SPOT_BTC_USD,2022-04-20 8:01:00,2022-04-20 8:02:00,2022-04-20 8:01:00,2022-04-20 8:02:00,41363.63,41363.63,41341.84,41348.41,207,12.32082725
COINBASE_SPOT_BTC_USD,2022-04-20 8:02:00,2022-04-20 8:03:00,2022-04-20 8:02:00,2022-04-20 8:03:00,41348.41,41354.94,41321.34,41345.5,261,7.86196377
COINBASE_SPOT_BTC_USD,2022-04-20 8:03:00,2022-04-20 8:04:00,2022-04-20 8:03:00,2022-04-20 8:03:58,41344.59,41356.17,41327.33,41346.17,253,8.18258226
COINBASE_SPOT_BTC_USD,2022-04-20 8:04:00,2022-04-20 8:05:00,2022-04-20 8:04:01,2022-04-20 8:04:59,41346.17,41360.83,41343.92,41352.48,249,5.47221549
COINBASE_SPOT_BTC_USD,2022-04-20 8:05:00,2022-04-20 8:06:00,2022-04-20 8:05:01,2022-04-20 8:05:59,41352.51,41383.66,41348.31,41365.25,252,6.65288776
COINBASE_SPOT_BTC_USD,2022-04-20 8:06:00,2022-04-20 8:07:00,2022-04-20 8:06:01,2022-04-20 8:06:59,41359.81,41364.89,41356.07,41363.24,154,0.54676992
COINBASE_SPOT_BTC_USD,2022-04-20 8:07:00,2022-04-20 8:08:00,2022-04-20 8:07:00,2022-04-20 8:08:00,41363.23,41375.92,41344.85,41373.06,194,5.7919437
COINBASE_SPOT_BTC_USD,2022-04-20 8:08:00,2022-04-20 8:09:00,2022-04-20 8:08:01,2022-04-20 8:09:00,41374.42,41390.64,41362.76,41362.76,255,9.15978406
COINBASE_SPOT_BTC_USD,2022-04-20 8:09:00,2022-04-20 8:10:00,2022-04-20 8:09:00,2022-04-20 8:10:00,41361,41383.34,41354.52,41380.14,325,6.46851376
COINBASE_SPOT_BTC_USD,2022-04-20 8:10:00,2022-04-20 8:11:00,2022-04-20 8:10:01,2022-04-20 8:11:00,41380.13,41381.45,41369.39,41375.89,278,5.00235522
COINBASE_SPOT_BTC_USD,2022-04-20 8:11:00,2022-04-20 8:12:00,2022-04-20 8:11:00,2022-04-20 8:11:58,41377.98,41400.92,41375.78,41396.53,225,4.0683074
COINBASE_SPOT_BTC_USD,2022-04-20 8:12:00,2022-04-20 8:13:00,2022-04-20 8:12:00,2022-04-20 8:13:00,41396.53,41398.1,41376.04,41387.46,217,5.34923948
COINBASE_SPOT_BTC_USD,2022-04-20 8:13:00,2022-04-20 8:14:00,2022-04-20 8:13:00,2022-04-20 8:14:00,41387.92,41395.8,41385.38,41389.21,144,3.55412708
COINBASE_SPOT_BTC_USD,2022-04-20 8:14:00,2022-04-20 8:15:00,2022-04-20 8:14:00,2022-04-20 8:15:00,41389.22,41395.8,41379.14,41395.42,217,6.41221858
COINBASE_SPOT_BTC_USD,2022-04-20 8:15:00,2022-04-20 8:16:00,2022-04-20 8:15:01,2022-04-20 8:16:00,41393.27,41393.62,41385.25,41393.28,199,3.34474299
COINBASE_SPOT_BTC_USD,2022-04-20 8:16:00,2022-04-20 8:17:00,2022-04-20 8:16:00,2022-04-20 8:16:58,41393.27,41398.8,41384.61,41389.07,212,4.2603306
COINBASE_SPOT_BTC_USD,2022-04-20 8:17:00,2022-04-20 8:18:00,2022-04-20 8:17:02,2022-04-20 8:18:00,41389.07,41402.29,41387.61,41391.09,166,8.60846021
COINBASE_SPOT_BTC_USD,2022-04-20 8:18:00,2022-04-20 8:19:00,2022-04-20 8:18:01,2022-04-20 8:19:00,41391.09,41396.72,41372.19,41385.98,207,5.64867992
COINBASE_SPOT_BTC_USD,2022-04-20 8:19:00,2022-04-20 8:20:00,2022-04-20 8:19:03,2022-04-20 8:20:00,41385.99,41400.61,41382.97,41395.38,243,4.90800204
COINBASE_SPOT_BTC_USD,2022-04-20 8:20:00,2022-04-20 8:21:00,2022-04-20 8:20:00,2022-04-20 8:21:00,41395.61,41406.57,41392.83,41406.57,229,4.70154345
COINBASE_SPOT_BTC_USD,2022-04-20 8:21:00,2022-04-20 8:22:00,2022-04-20 8:21:00,2022-04-20 8:21:59,41406.28,41408.24,41373.69,41379.12,209,4.1909362
COINBASE_SPOT_BTC_USD,2022-04-20 8:22:00,2022-04-20 8:23:00,2022-04-20 8:22:01,2022-04-20 8:23:00,41379.12,41394.2,41375.21,41387.34,198,4.554894
COINBASE_SPOT_BTC_USD,2022-04-20 8:23:00,2022-04-20 8:24:00,2022-04-20 8:23:00,2022-04-20 8:23:59,41387.34,41430.22,41383.4,41418,295,13.81860104
COINBASE_SPOT_BTC_USD,2022-04-20 8:24:00,2022-04-20 8:25:00,2022-04-20 8:24:01,2022-04-20 8:25:00,41418.87,41433.9,41413.93,41425.33,208,7.59797231
COINBASE_SPOT_BTC_USD,2022-04-20 8:25:00,2022-04-20 8:26:00,2022-04-20 8:25:00,2022-04-20 8:26:00,41425.33,41428.19,41416.17,41421.98,174,2.2633902
COINBASE_SPOT_BTC_USD,2022-04-20 8:26:00,2022-04-20 8:27:00,2022-04-20 8:26:01,2022-04-20 8:27:00,41421.99,41421.99,41406.51,41415.61,172,6.61382748
COINBASE_SPOT_BTC_USD,2022-04-20 8:27:00,2022-04-20 8:28:00,2022-04-20 8:27:01,2022-04-20 8:28:00,41415.61,41432.06,41406.84,41425.87,216,6.32980955
COINBASE_SPOT_BTC_USD,2022-04-20 8:28:00,2022-04-20 8:29:00,2022-04-20 8:28:00,2022-04-20 8:28:59,41425.33,41449.47,41424.84,41445,272,8.19634058
COINBASE_SPOT_BTC_USD,2022-04-20 8:29:00,2022-04-20 8:30:00,2022-04-20 8:29:02,2022-04-20 8:29:59,41445.01,41458.21,41435.22,41446.25,234,6.46620017
COINBASE_SPOT_BTC_USD,2022-04-20 8:30:00,2022-04-20 8:31:00,2022-04-20 8:30:01,2022-04-20 8:30:59,41446.25,41446.25,41428.52,41433.79,187,3.3591807
COINBASE_SPOT_BTC_USD,2022-04-20 8:31:00,2022-04-20 8:32:00,2022-04-20 8:31:00,2022-04-20 8:32:00,41433.79,41448.88,41429.02,41439.37,267,8.29873883
COINBASE_SPOT_BTC_USD,2022-04-20 8:32:00,2022-04-20 8:33:00,2022-04-20 8:32:00,2022-04-20 8:32:59,41439.37,41442.8,41429.46,41441.52,165,3.89895646
COINBASE_SPOT_BTC_USD,2022-04-20 8:33:00,2022-04-20 8:34:00,2022-04-20 8:33:01,2022-04-20 8:33:59,41441.53,41442.72,41430.09,41432.28,140,2.94056244
COINBASE_SPOT_BTC_USD,2022-04-20 8:34:00,2022-04-20 8:35:00,2022-04-20 8:34:00,2022-04-20 8:34:59,41432.27,41444.04,41432.27,41436.08,131,4.14651348
COINBASE_SPOT_BTC_USD,2022-04-20 8:35:00,2022-04-20 8:36:00,2022-04-20 8:35:00,2022-04-20 8:36:00,41437.3,41457.66,41434.65,41454.49,183,5.33153456
COINBASE_SPOT_BTC_USD,2022-04-20 8:36:00,2022-04-20 8:37:00,2022-04-20 8:36:01,2022-04-20 8:36:59,41451.3,41469.94,41445.79,41467.59,246,6.44237276
COINBASE_SPOT_BTC_USD,2022-04-20 8:37:00,2022-04-20 8:38:00,2022-04-20 8:37:01,2022-04-20 8:38:00,41467.59,41467.6,41450.2,41457.1,163,4.97221029
COINBASE_SPOT_BTC_USD,2022-04-20 8:38:00,2022-04-20 8:39:00,2022-04-20 8:38:02,2022-04-20 8:39:00,41457.09,41463.02,41455.68,41458.51,155,4.20290639
COINBASE_SPOT_BTC_USD,2022-04-20 8:39:00,2022-04-20 8:40:00,2022-04-20 8:39:00,2022-04-20 8:39:59,41458.51,41458.53,41451.26,41452.98,143,2.37259327
COINBASE_SPOT_BTC_USD,2022-04-20 8:40:00,2022-04-20 8:41:00,2022-04-20 8:40:00,2022-04-20 8:40:59,41452.98,41460.18,41452.98,41457.11,140,1.76240845
COINBASE_SPOT_BTC_USD,2022-04-20 8:41:00,2022-04-20 8:42:00,2022-04-20 8:41:00,2022-04-20 8:41:59,41457.11,41470.72,41457.11,41467.98,185,4.99097424
